bt,km,transmission,owner,modelYear,price,place,Insurance Validity,Fuel Type,Seats,Engine Displacement,oem_encoded,num_features,num_Comfort,num_Interior,num_Exterior,frequency_encoded_model,variantName_encoded
2.0,26367,0,1,2020,941000,2,3.0,0.0,5,1462,20,9,13,8,10,0.015294539371490022,0.0015533516549169554
2.0,76567,1,2,2015,630000,2,3.0,0.0,5,1797,9,9,17,11,9,0.0032261918986736765,0.0002389771776795316
3.0,120000,0,2,2013,1275000,2,0.0,1.0,7,2494,30,9,13,12,10,0.006691360975026885,0.0007169315330385948
0.0,36459,1,2,2015,525000,2,1.0,0.0,5,1197,9,9,16,11,14,0.03106703309833911,0.0019118174214362528
1.0,93725,0,1,2016,750000,2,1.0,1.0,5,1248,20,9,16,10,7,0.003465169076353208,0.0004779543553590632
2.0,115599,1,2,2016,632000,2,1.0,0.0,5,1373,20,9,22,13,11,0.015294539371490022,0.0002389771776795316
2.0,43469,0,1,2015,645000,2,3.0,0.0,5,1197,20,9,19,12,11,0.03023061297646075,0.0071693153303859485
2.0,70000,0,4,2005,500000,2,0.0,0.0,5,1299,6,9,11,9,6,0.0007169315330385948,0.0001194885888397658
1.0,77000,1,2,2019,6795000,2,1.0,1.0,5,2993,1,9,31,14,23,0.0017923288325964871,0.0003584657665192974
1.0,100000,0,1,2018,850000,2,1.0,1.0,5,1248,20,9,6,9,7,0.01111243876209822,0.0017923288325964871
2.0,72000,0,1,2008,299000,2,0.0,0.0,5,1999,23,9,14,11,6,0.0002389771776795316,0.0001194885888397658
2.0,77000,1,1,2013,2095000,2,1.0,1.0,5,2179,11,9,22,14,12,0.0016728402437567213,0.0008364201218783606
1.0,87101,1,1,2013,2800000,2,1.0,1.0,7,2967,0,9,20,13,17,0.00227028318795555,0.0003584657665192974
0.0,40771,0,2,2021,999000,2,2.0,0.0,5,999,31,9,18,13,15,0.017564822559445574,0.0008364201218783606
0.0,28000,0,1,2018,825000,2,1.0,0.0,5,1199,8,9,14,12,13,0.01338272195005377,0.00227028318795555
0.0,40000,0,3,2008,250000,2,1.0,0.0,5,1061,20,8,5,5,4,0.02987214720994145,0.0017923288325964871
1.0,26000,1,1,2020,1295000,2,1.0,0.0,5,998,9,9,23,12,18,0.00967857569602103,0.0009559087107181264
0.0,76032,0,1,2012,329000,2,1.0,0.0,5,998,20,9,9,8,10,0.02987214720994145,0.00824471262994384
2.0,113780,0,1,2018,666000,2,1.0,0.0,5,1462,20,9,23,12,11,0.015294539371490022,0.0004779543553590632
2.0,24000,1,1,2019,2290000,2,0.0,1.0,5,1968,0,9,25,14,17,0.002031306010276019,0.0009559087107181264
1.0,65812,0,2,2020,1026000,2,2.0,1.0,5,1493,9,9,25,13,20,0.00967857569602103,0.0004779543553590632
1.0,10000,1,1,2022,1700000,2,0.0,0.0,5,999,28,9,22,11,21,0.0019118174214362528,0.0001194885888397658
0.0,39959,0,1,2016,681000,2,3.0,0.0,5,1197,20,9,13,12,13,0.03524913370773091,0.0059744294419882904
1.0,10000,1,1,2022,1689999,2,0.0,0.0,7,1999,9,9,29,16,22,0.0021507945991157845,0.0004779543553590632
0.0,65484,0,3,2016,318000,2,0.0,0.0,5,998,20,9,7,6,5,0.010037041462540327,0.04026765443900108
0.0,49174,0,1,2017,688000,2,1.0,0.0,5,1197,20,9,13,12,13,0.03524913370773091,0.0059744294419882904
1.0,20000,0,1,2022,1300000,2,0.0,0.0,5,999,31,9,15,9,11,0.0027482375433146135,0.0001194885888397658
0.0,50000,0,1,2009,265000,2,0.0,0.0,5,1197,9,8,10,7,2,0.021866411757677142,0.0021507945991157845
2.0,40000,1,2,2018,645000,2,0.0,0.0,5,1197,20,9,22,13,10,0.03023061297646075,0.0001194885888397658
1.0,30000,1,1,2022,2000000,2,0.0,0.0,7,1999,9,9,29,16,22,0.0021507945991157845,0.0004779543553590632
5.0,50000,1,3,2007,900000,2,0.0,0.0,5,2497,1,9,20,12,12,0.004660054964750866,0.0001194885888397658
0.0,80000,0,1,2020,620000,2,0.0,0.0,5,1197,20,9,16,12,11,0.041821006093918034,0.0071693153303859485
1.0,20000,0,1,2022,1470000,2,0.0,0.0,5,1498,16,9,24,11,23,0.0014338630660771896,0.0002389771776795316
2.0,70000,0,1,2010,220000,2,0.0,,5,1495,9,8,10,7,6,0.0015533516549169554,0.0001194885888397658
2.0,90000,1,1,2014,1475000,2,0.0,1.0,5,1968,0,9,20,13,13,0.0033456804875134426,0.001194885888397658
0.0,40000,0,1,2020,415000,2,0.0,0.0,5,999,27,9,12,8,9,0.01792328832596487,0.0007169315330385948
0.0,63797,0,1,2016,610000,2,1.0,0.0,5,1199,8,9,13,12,12,0.01338272195005377,0.002389771776795316
0.0,60216,0,2,2018,560000,2,1.0,0.0,5,1197,9,9,13,8,8,0.03106703309833911,0.003465169076353208
0.0,10000,1,2,2015,425000,2,0.0,0.0,5,998,20,9,8,9,6,0.010037041462540327,0.003106703309833911
0.0,38153,0,1,2016,686000,2,1.0,0.0,5,1197,20,9,13,12,13,0.03524913370773091,0.0059744294419882904
0.0,76485,0,1,2015,517000,2,1.0,0.0,5,1197,20,9,11,7,7,0.041821006093918034,0.04026765443900108
0.0,40000,0,2,2015,385000,2,0.0,0.0,5,998,20,9,11,10,11,0.02987214720994145,0.00824471262994384
0.0,40623,0,1,2016,675000,2,1.0,0.0,5,1197,20,9,13,12,13,0.03524913370773091,0.0059744294419882904
2.0,18000,1,2,2018,3300000,2,0.0,1.0,5,2143,21,9,29,15,15,0.006930338152706416,0.0003584657665192974
0.0,88051,0,1,2014,499000,2,0.0,0.0,5,1197,20,9,11,7,7,0.041821006093918034,0.04026765443900108
0.0,16522,0,1,2022,774000,2,2.0,0.0,5,1197,20,9,11,7,7,0.041821006093918034,0.04026765443900108
1.0,70000,0,2,2019,1475000,2,0.0,1.0,5,1956,12,9,14,12,16,0.012307324650495877,0.000597442944198829
0.0,80000,0,3,2008,240000,2,0.0,0.0,5,1061,20,8,5,5,4,0.02987214720994145,0.0017923288325964871
1.0,50000,0,1,2019,1025000,2,0.0,1.0,5,1396,9,9,15,11,12,0.00967857569602103,0.0002389771776795316
1.0,10000,0,1,2023,1400000,2,0.0,0.0,5,1199,29,9,23,14,15,0.01051499581789939,0.0001194885888397658
0.0,57000,0,2,2013,285000,2,0.0,0.0,5,814,9,8,7,6,5,0.008364201218783606,0.0013143744772374237
1.0,110000,0,1,2016,1000000,2,0.0,1.0,7,2179,17,9,19,11,14,0.015414027960329788,0.00227028318795555
0.0,10000,0,1,2019,780000,2,0.0,0.0,5,1197,20,9,13,12,13,0.03524913370773091,0.0059744294419882904
0.0,50000,0,2,2012,475000,2,0.0,0.0,5,1197,20,8,11,9,8,0.041821006093918034,0.04026765443900108
1.0,120000,0,1,2019,750000,2,0.0,1.0,5,1497,17,9,11,10,3,0.004421077787071335,0.0001194885888397658
0.0,35469,0,1,2014,555000,2,1.0,0.0,5,1197,9,8,11,8,6,0.03106703309833911,0.009200621340661966
0.0,40073,0,2,2017,607000,2,0.0,0.0,5,1199,8,9,13,12,12,0.01338272195005377,0.002389771776795316
0.0,65730,0,2,2017,513999,2,0.0,0.0,5,1197,9,9,15,9,12,0.03106703309833911,0.0013143744772374237
2.0,120000,0,2,2005,250000,2,0.0,0.0,5,1590,20,2,12,1,1,0.03524913370773091,0.017325845381766042
0.0,36184,0,2,2016,705000,2,2.0,0.0,5,1197,20,9,13,12,13,0.03524913370773091,0.0059744294419882904
0.0,69310,0,1,2016,653000,2,1.0,0.0,5,1197,20,9,13,12,13,0.03524913370773091,0.0059744294419882904
2.0,55643,1,1,2015,872000,2,0.0,0.0,5,1497,8,9,18,12,9,0.04421077787071335,0.0038236348428725055
0.0,62803,1,2,2017,564000,2,0.0,0.0,5,1197,9,9,15,9,11,0.03106703309833911,0.0017923288325964871
0.0,90000,0,2,2011,370000,2,0.0,1.0,5,1199,31,9,9,11,12,0.017564822559445574,0.0013143744772374237
0.0,68656,0,1,2015,550000,2,0.0,0.0,5,1197,20,9,11,7,7,0.041821006093918034,0.04026765443900108
0.0,77501,0,3,2016,517000,2,1.0,0.0,5,1199,8,9,13,12,12,0.01338272195005377,0.002389771776795316
2.0,40000,0,1,2016,620000,2,0.0,0.0,5,1197,20,8,9,8,4,0.03023061297646075,0.001194885888397658
2.0,40000,0,1,2016,620000,2,0.0,0.0,5,1197,20,8,9,8,4,0.03023061297646075,0.001194885888397658
2.0,48325,1,1,2014,750000,2,0.0,0.0,5,1497,8,9,17,10,5,0.04421077787071335,0.0013143744772374237
1.0,30000,0,1,2022,1220000,2,0.0,0.0,5,1199,29,9,21,13,15,0.01051499581789939,0.0001194885888397658
0.0,100000,1,2,2013,1350000,2,1.0,1.0,5,2143,21,9,22,11,16,0.0004779543553590632,0.0002389771776795316
0.0,69000,0,1,2015,575000,2,1.0,0.0,5,1197,20,9,12,10,6,0.041821006093918034,0.0007169315330385948
1.0,110000,0,1,2018,1250000,2,0.0,1.0,5,1956,12,9,12,11,12,0.012307324650495877,0.000597442944198829
2.0,50000,0,2,2016,868000,2,0.0,0.0,5,1591,9,9,16,9,8,0.021746923168837376,0.0004779543553590632
3.0,60000,1,1,2020,3000000,2,0.0,1.0,8,2199,13,9,22,11,14,0.0009559087107181264,0.0001194885888397658
0.0,20000,0,1,2021,980000,2,0.0,0.0,5,998,9,9,27,12,18,0.03955072290596248,0.0007169315330385948
0.0,14999,1,1,2022,900000,2,2.0,0.0,5,1197,20,9,16,9,14,0.041821006093918034,0.0002389771776795316
0.0,90773,0,2,2016,550000,2,1.0,0.0,5,1199,8,9,13,12,12,0.01338272195005377,0.002389771776795316
2.0,90000,0,1,2012,450000,2,0.0,1.0,5,1598,28,9,17,12,9,0.007886246863424543,0.0004779543553590632
0.0,64917,0,2,2017,610000,2,3.0,0.0,5,1197,20,9,10,10,9,0.041821006093918034,0.002509260365635082
0.0,70235,0,1,2017,543000,2,1.0,0.0,5,1199,8,9,14,12,13,0.01338272195005377,0.00227028318795555
0.0,30000,0,1,2021,980000,2,0.0,0.0,5,998,9,9,27,12,18,0.03955072290596248,0.0007169315330385948
0.0,78782,0,1,2016,535000,2,3.0,0.0,5,1199,8,9,13,12,12,0.01338272195005377,0.002389771776795316
1.0,164000,0,2,2014,850000,2,1.0,1.0,7,2179,17,9,17,11,12,0.015414027960329788,0.001194885888397658
2.0,72136,0,2,2016,661000,2,0.0,0.0,5,1373,20,9,20,11,10,0.015294539371490022,0.0016728402437567213
0.0,52486,0,2,2015,505000,2,1.0,0.0,5,1197,20,9,11,7,7,0.041821006093918034,0.04026765443900108
2.0,150000,1,1,2007,450000,2,0.0,1.0,5,1896,28,9,19,12,12,0.0010753972995578922,0.0001194885888397658
1.0,36887,0,1,2017,865000,2,0.0,0.0,5,1199,8,9,21,12,15,0.009798064284860795,0.006093918030828056
1.0,47962,0,1,2019,999000,2,1.0,0.0,5,998,9,9,15,11,12,0.00967857569602103,0.0007169315330385948
1.0,135000,0,1,2014,595000,2,1.0,1.0,5,1461,24,9,17,9,12,0.0015533516549169554,0.0001194885888397658
2.0,47398,1,2,2018,2365000,2,1.0,0.0,5,1798,28,9,24,13,15,0.0029872147209941452,0.0002389771776795316
2.0,50000,0,2,2012,400000,2,0.0,0.0,5,1368,5,9,17,10,8,0.0014338630660771896,0.0001194885888397658
2.0,100000,0,1,2012,550000,2,0.0,1.0,5,1248,20,9,12,10,7,0.03023061297646075,0.0033456804875134426
1.0,55000,1,1,2020,6050000,2,1.0,1.0,5,2993,1,9,31,14,22,0.0003584657665192974,0.0001194885888397658
1.0,110000,1,2,2011,1600000,2,1.0,1.0,5,1995,1,0,1,1,1,0.0021507945991157845,0.0002389771776795316
0.0,90000,1,3,2013,520000,2,0.0,0.0,5,1197,31,9,12,11,13,0.017564822559445574,0.0021507945991157845
0.0,116624,0,1,2016,616000,2,3.0,0.0,5,1197,20,9,13,12,13,0.03524913370773091,0.0059744294419882904
2.0,54561,0,2,2019,795000,2,3.0,0.0,5,1462,20,9,18,11,9,0.015294539371490022,0.0008364201218783606
3.0,120000,0,2,2013,1275000,2,0.0,1.0,7,2494,30,9,13,12,10,0.006691360975026885,0.0007169315330385948
0.0,65072,0,1,2016,624000,2,1.0,0.0,5,1199,8,9,14,12,13,0.01338272195005377,0.00227028318795555
0.0,133532,0,1,2017,549000,2,3.0,0.0,5,1197,9,9,19,11,14,0.03106703309833911,0.002389771776795316
3.0,120000,0,3,2010,760000,2,0.0,1.0,7,2494,30,8,10,6,3,0.006691360975026885,0.0002389771776795316
2.0,39886,0,1,2013,524000,2,1.0,0.0,5,1197,20,9,19,12,11,0.03023061297646075,0.0071693153303859485
1.0,80000,0,1,2019,1650000,2,0.0,1.0,7,2179,17,9,20,11,16,0.015414027960329788,0.0002389771776795316
0.0,56976,0,2,2015,583000,2,1.0,1.0,5,1248,20,9,10,10,9,0.041821006093918034,0.0027482375433146135
2.0,68303,0,2,2020,1147000,2,3.0,0.0,5,999,31,9,27,14,15,0.008125224041104075,0.0008364201218783606
0.0,80000,1,2,2013,1750000,2,0.0,0.0,4,1598,22,9,16,11,15,0.0004779543553590632,0.0032261918986736765
2.0,54000,1,1,2016,825000,2,1.0,1.0,5,1498,28,9,25,13,13,0.007886246863424543,0.0003584657665192974
1.0,98500,1,1,2016,3150000,2,0.0,1.0,7,2179,14,9,20,13,15,0.0013143744772374237,0.0004779543553590632
0.0,72348,0,1,2018,755000,2,0.0,0.0,5,1199,31,9,18,11,16,0.017564822559445574,0.0008364201218783606
1.0,70000,0,1,2015,875000,2,1.0,0.0,5,1591,9,9,21,11,16,0.023180786234914565,0.002389771776795316
0.0,62696,0,1,2021,855000,2,2.0,0.0,5,999,31,9,13,11,11,0.017564822559445574,0.0015533516549169554
1.0,174000,1,3,2014,1845000,2,1.0,1.0,7,2982,30,9,20,11,12,0.0071693153303859485,0.0014338630660771896
0.0,65000,0,1,2016,525000,2,1.0,0.0,5,1197,9,9,16,11,14,0.03106703309833911,0.004182100609391803
0.0,36000,1,1,2017,650000,2,1.0,0.0,5,1197,9,9,15,9,11,0.03106703309833911,0.0017923288325964871
3.0,199000,0,2,2011,950000,2,1.0,1.0,7,2494,30,9,17,9,8,0.006691360975026885,0.0004779543553590632
2.0,71905,1,1,2018,846000,2,3.0,0.0,5,1497,8,9,26,11,11,0.04421077787071335,0.0007169315330385948
0.0,69748,0,2,2013,424000,2,1.0,0.0,5,1197,20,9,11,7,7,0.041821006093918034,0.04026765443900108
0.0,44000,0,1,2008,210000,2,1.0,0.0,5,796,20,9,5,4,2,0.006452383797347353,0.0038236348428725055
2.0,17875,0,2,2021,959000,2,0.0,0.0,5,1496,30,9,22,11,13,0.002031306010276019,0.00370414625403274
1.0,95678,0,1,2020,889000,2,1.0,0.0,5,1330,27,9,18,11,15,0.008364201218783606,0.0007169315330385948
1.0,12003,1,1,2022,850000,2,0.0,0.0,5,999,27,9,16,10,13,0.003465169076353208,0.0002389771776795316
1.0,114427,0,2,2018,836000,2,1.0,1.0,5,1498,6,9,17,12,12,0.01995459433624089,0.002389771776795316
1.0,20000,1,1,2022,660000,2,0.0,0.0,5,999,27,9,16,10,13,0.003465169076353208,0.000597442944198829
0.0,64655,0,1,2012,334000,2,1.0,0.0,5,1198,8,9,10,8,5,0.00740829250806548,0.004779543553590632
1.0,46456,0,1,2018,594000,2,0.0,0.0,6,1198,17,9,12,10,12,0.002031306010276019,0.000597442944198829
1.0,20000,1,1,2021,991000,2,0.0,0.0,5,999,27,9,18,11,15,0.003465169076353208,0.0001194885888397658
1.0,50000,0,1,2018,1450000,2,0.0,1.0,5,1956,12,9,14,12,16,0.012307324650495877,0.0015533516549169554
2.0,90000,0,4,2011,219000,2,0.0,1.0,5,1598,31,9,17,12,10,0.008125224041104075,0.0017923288325964871
1.0,20000,0,1,2022,1285000,2,0.0,1.0,5,1493,9,9,20,12,18,0.00967857569602103,0.0008364201218783606
1.0,27000,1,1,2021,4195000,2,1.0,0.0,5,1969,32,9,30,13,16,0.0010753972995578922,0.0004779543553590632
3.0,150000,0,3,2008,455000,2,0.0,1.0,8,2494,30,9,12,9,4,0.006691360975026885,0.0004779543553590632
0.0,10000,0,1,2022,825000,2,0.0,0.0,5,1197,20,9,10,10,12,0.03524913370773091,0.0015533516549169554
2.0,40000,0,1,2018,825000,2,0.0,0.0,5,1497,8,9,26,12,12,0.04421077787071335,0.006093918030828056
1.0,40000,0,1,2020,919999,2,0.0,1.0,5,1498,6,9,17,12,12,0.01995459433624089,0.002389771776795316
2.0,20000,1,2,2018,3300000,2,0.0,1.0,5,2143,21,9,29,15,15,0.006930338152706416,0.0003584657665192974
1.0,91598,0,2,2017,729000,2,2.0,1.0,5,1498,6,9,16,13,15,0.01995459433624089,0.0003584657665192974
0.0,57521,0,1,2015,432000,2,1.0,0.0,5,998,20,9,12,9,10,0.0181622655036444,0.0071693153303859485
1.0,100000,0,1,2016,700000,2,0.0,1.0,5,1461,27,8,10,9,5,0.008364201218783606,0.0001194885888397658
2.0,7598,0,1,2021,1499000,2,1.0,0.0,5,1497,9,9,28,13,16,0.021746923168837376,0.0003584657665192974
1.0,38520,0,1,2017,762000,2,1.0,0.0,5,1598,27,9,14,11,12,0.008364201218783606,0.000597442944198829
1.0,20000,0,1,2022,1625000,2,0.0,0.0,5,1498,16,9,24,11,23,0.0014338630660771896,0.0002389771776795316
1.0,110455,0,2,2014,632000,2,1.0,1.0,5,1461,27,9,15,9,7,0.008364201218783606,0.0003584657665192974
1.0,26901,1,1,2020,1218000,2,1.0,0.0,5,998,9,9,20,11,12,0.00967857569602103,0.0015533516549169554
0.0,65376,1,1,2017,524000,2,3.0,0.0,5,1197,9,9,12,8,7,0.03106703309833911,0.0004779543553590632
1.0,28177,0,3,2018,1405000,2,1.0,1.0,7,2179,17,9,21,11,17,0.015414027960329788,0.000597442944198829
1.0,10000,0,1,2022,1390000,2,0.0,0.0,5,998,13,9,24,12,20,0.004421077787071335,0.0004779543553590632
1.0,30000,1,1,2021,1889999,2,1.0,0.0,5,1451,16,9,28,14,26,0.005735452264308758,0.002509260365635082
1.0,27000,1,1,2018,1275000,2,0.0,0.0,5,1591,9,9,21,11,16,0.023180786234914565,0.0014338630660771896
0.0,90000,1,3,2010,275000,2,0.0,0.0,5,1197,9,8,11,10,4,0.021866411757677142,0.0003584657665192974
2.0,20000,0,1,2022,1125000,2,0.0,0.0,5,1497,8,9,21,10,12,0.04421077787071335,0.0038236348428725055
2.0,82998,1,1,2016,650000,2,1.0,0.0,5,1497,8,9,17,10,5,0.04421077787071335,0.0013143744772374237
2.0,110000,1,3,2010,700000,2,0.0,0.0,5,1781,0,9,17,12,12,0.0033456804875134426,0.0004779543553590632
2.0,14500,0,1,2019,1100000,2,0.0,0.0,5,1497,8,9,26,12,13,0.04421077787071335,0.0002389771776795316
2.0,120000,0,3,2016,260000,2,0.0,1.0,5,1461,17,8,12,8,8,0.0001194885888397658,0.0001194885888397658
0.0,68000,1,2,2010,395000,2,1.0,0.0,5,1197,9,9,12,11,10,0.021866411757677142,0.0001194885888397658
2.0,25887,0,1,2019,681000,2,0.0,0.0,5,1197,9,9,21,10,12,0.006332895208507588,0.000597442944198829
0.0,74094,0,1,2020,405000,2,1.0,0.0,5,998,20,9,8,6,5,0.005854940853148524,0.0027482375433146135
0.0,40000,1,1,2018,765000,2,1.0,0.0,5,1199,8,9,13,12,12,0.01338272195005377,0.002509260365635082
0.0,91045,0,1,2014,487000,2,2.0,1.0,5,1248,20,9,12,10,10,0.005257497908949695,0.0033456804875134426
1.0,80033,0,1,2018,1474000,2,0.0,1.0,7,2179,17,9,20,11,16,0.015414027960329788,0.0004779543553590632
1.0,70000,1,2,2017,1340000,2,0.0,1.0,7,2179,17,9,23,10,17,0.015414027960329788,0.000597442944198829
3.0,13957,1,1,2021,770000,2,1.0,0.0,7,999,27,9,13,10,7,0.005257497908949695,0.0003584657665192974
0.0,34140,1,2,2018,818000,2,0.0,0.0,5,1197,20,9,15,12,13,0.03524913370773091,0.0027482375433146135
1.0,20056,0,1,2017,724000,2,1.0,0.0,5,1497,6,9,17,12,12,0.01995459433624089,0.0016728402437567213
0.0,38233,1,3,2016,468000,2,1.0,0.0,5,998,20,9,11,9,10,0.0181622655036444,0.0019118174214362528
2.0,100000,0,1,2013,500000,2,0.0,0.0,5,1390,31,9,19,11,11,0.0014338630660771896,0.0007169315330385948
1.0,50000,0,2,2016,600000,2,0.0,1.0,5,1498,6,9,12,9,8,0.01995459433624089,0.0002389771776795316
1.0,70000,0,2,2017,1350000,2,0.0,1.0,7,2179,17,9,23,12,17,0.015414027960329788,0.0007169315330385948
0.0,44000,0,1,2016,525000,2,1.0,0.0,5,1197,9,9,16,11,14,0.03106703309833911,0.004182100609391803
0.0,90000,0,2,2006,175000,2,0.0,0.0,5,1341,9,9,9,3,4,0.0008364201218783606,0.003106703309833911
2.0,30000,1,1,2016,725000,2,0.0,0.0,5,1373,20,9,17,11,9,0.015294539371490022,0.0002389771776795316
0.0,50000,0,1,2018,550000,2,0.0,0.0,5,1197,9,9,16,9,13,0.03106703309833911,0.00370414625403274
0.0,98000,0,1,2019,650000,2,1.0,0.0,5,1197,20,9,12,10,5,0.041821006093918034,0.0017923288325964871
0.0,47000,1,1,2017,775000,2,1.0,0.0,5,1199,8,9,18,12,11,0.01338272195005377,0.0014338630660771896
2.0,70000,0,1,2019,900000,2,0.0,0.0,5,1591,9,9,27,11,9,0.021746923168837376,0.002389771776795316
0.0,16998,0,1,2020,408000,2,1.0,0.0,5,796,20,9,6,6,5,0.019476639980881824,0.005496475086629227
0.0,15256,1,1,2017,642000,2,1.0,0.0,5,1197,9,9,15,9,11,0.03106703309833911,0.0017923288325964871
2.0,70000,0,1,2019,900000,2,0.0,0.0,5,1591,9,9,27,11,9,0.021746923168837376,0.002389771776795316
0.0,4495,1,1,2020,521000,2,1.0,0.0,5,999,4,9,10,7,6,0.005496475086629227,0.0002389771776795316
3.0,34561,0,1,2020,695000,2,3.0,0.0,7,999,27,9,16,11,11,0.005257497908949695,0.0016728402437567213
0.0,40000,0,2,2018,390000,2,0.0,0.0,5,998,20,9,9,9,6,0.010037041462540327,0.04026765443900108
0.0,142135,0,1,2016,429000,2,1.0,0.0,5,1199,29,9,14,12,13,0.011470904528617517,0.0032261918986736765
2.0,120000,0,1,2021,520000,2,0.0,0.0,5,1194,6,8,10,8,6,0.002031306010276019,0.0002389771776795316
0.0,9553,1,1,2019,625000,2,2.0,0.0,5,1197,20,9,10,10,11,0.02987214720994145,0.000597442944198829
0.0,7600,0,1,2022,601000,2,3.0,0.0,5,999,27,9,9,9,10,0.01792328832596487,0.0003584657665192974
1.0,120000,0,1,2017,1300000,2,0.0,1.0,5,1956,12,9,14,12,15,0.012307324650495877,0.0001194885888397658
0.0,20000,1,1,2017,645000,2,1.0,0.0,5,1197,9,9,15,9,11,0.03106703309833911,0.0017923288325964871
1.0,120000,1,2,2013,1975000,2,0.0,1.0,7,2967,0,9,22,13,17,0.00227028318795555,0.0004779543553590632
0.0,45578,0,1,2016,695000,2,0.0,0.0,5,1197,9,9,17,11,12,0.03955072290596248,0.004779543553590632
2.0,100000,0,1,2013,500000,2,0.0,0.0,5,1390,31,9,19,11,11,0.0014338630660771896,0.0007169315330385948
2.0,100000,1,2,2014,1644000,2,1.0,1.0,5,1995,1,9,30,15,18,0.004660054964750866,0.001194885888397658
1.0,42000,0,1,2019,894999,2,1.0,0.0,5,1497,6,9,20,12,13,0.01995459433624089,0.0003584657665192974
0.0,90000,0,2,2013,350000,2,0.0,0.0,5,1197,9,9,10,8,9,0.021866411757677142,0.0003584657665192974
2.0,70000,0,1,2012,550000,2,0.0,1.0,5,1582,9,9,14,11,10,0.021746923168837376,0.0027482375433146135
1.0,100000,1,3,2010,750000,2,0.0,1.0,7,2953,6,9,13,9,11,0.0035846576651929743,0.0001194885888397658
0.0,16306,0,1,2017,581000,2,1.0,0.0,5,1197,20,9,12,10,12,0.0071693153303859485,0.0008364201218783606
0.0,25086,0,3,2020,513000,2,1.0,0.0,5,1197,20,9,10,9,5,0.02987214720994145,0.0027482375433146135
0.0,54845,0,1,2017,650000,2,0.0,0.0,5,1197,20,9,16,11,15,0.03524913370773091,0.0045405663759111
0.0,35642,0,1,2020,806000,2,1.0,1.0,5,1498,6,9,15,10,13,0.0010753972995578922,0.0001194885888397658
0.0,22173,1,1,2016,725000,2,2.0,0.0,5,1197,20,9,11,10,12,0.03524913370773091,0.0016728402437567213
2.0,50000,1,1,2018,4950000,2,1.0,1.0,5,2993,1,9,29,15,20,0.004421077787071335,0.0002389771776795316
0.0,67790,0,1,2014,426000,2,2.0,0.0,5,1197,9,9,12,9,9,0.03106703309833911,0.011590393117457283
0.0,38000,0,1,2019,484999,2,1.0,0.0,5,998,20,9,9,9,7,0.010037041462540327,0.002509260365635082
0.0,49713,0,2,2012,351000,2,0.0,0.0,5,1198,8,9,10,9,5,0.00740829250806548,0.0038236348428725055
0.0,10002,0,1,2021,490000,2,0.0,0.0,5,999,27,8,5,8,5,0.01792328832596487,0.0007169315330385948
1.0,46706,0,1,2017,1495000,2,0.0,1.0,7,2179,17,9,23,11,17,0.015414027960329788,0.001194885888397658
0.0,90000,0,2,2014,509999,2,0.0,1.0,5,1248,20,9,10,10,9,0.041821006093918034,0.0027482375433146135
1.0,106000,1,1,2016,2750000,2,1.0,1.0,5,1995,1,9,29,14,14,0.0021507945991157845,0.0002389771776795316
0.0,55833,1,1,2017,1025000,2,0.0,0.0,5,1197,31,9,14,11,14,0.017564822559445574,0.0021507945991157845
1.0,46716,1,2,2015,2345000,2,0.0,1.0,5,1968,0,9,23,12,18,0.00370414625403274,0.0015533516549169554
2.0,54000,0,1,2016,825000,2,1.0,1.0,5,1498,28,9,24,13,13,0.007886246863424543,0.0007169315330385948
1.0,68000,0,2,2016,675000,2,1.0,1.0,5,1498,6,9,16,12,10,0.01995459433624089,0.0003584657665192974
0.0,113348,0,3,2010,190000,2,1.0,1.0,5,1399,6,9,10,9,9,0.007647269685745011,0.0007169315330385948
2.0,134000,1,1,2014,890000,2,0.0,1.0,5,1968,0,9,20,12,12,0.00370414625403274,0.0009559087107181264
1.0,20000,1,1,2022,823000,2,0.0,0.0,5,999,27,9,16,10,13,0.003465169076353208,0.0002389771776795316
0.0,52311,0,1,2014,554000,2,1.0,0.0,5,1197,20,9,11,7,7,0.041821006093918034,0.04026765443900108
2.0,59514,0,1,2014,499000,2,1.0,0.0,5,1197,20,9,15,10,9,0.03023061297646075,0.04026765443900108
1.0,10000,1,1,2022,815000,2,0.0,0.0,5,999,27,9,17,11,15,0.003465169076353208,0.0003584657665192974
0.0,36743,0,1,2020,719000,2,2.0,0.0,5,1197,20,9,16,11,15,0.03524913370773091,0.0045405663759111
0.0,83046,0,1,2015,372000,2,2.0,0.0,5,998,20,8,11,7,6,0.0181622655036444,0.04026765443900108
0.0,10000,1,1,2018,515000,2,0.0,0.0,5,998,20,9,12,10,10,0.0181622655036444,0.001194885888397658
0.0,59420,0,2,2016,554000,2,0.0,0.0,5,1199,8,9,13,12,12,0.01338272195005377,0.002389771776795316
2.0,4545,0,1,2023,700000,2,1.0,0.0,5,1199,29,9,13,11,8,0.002867726132154379,0.000597442944198829
0.0,70404,0,1,2011,409999,2,0.0,0.0,5,1197,20,9,11,7,7,0.041821006093918034,0.04026765443900108
2.0,39725,0,1,2016,685000,2,2.0,0.0,5,1373,20,9,16,10,8,0.015294539371490022,0.0002389771776795316
2.0,10000,1,1,2022,5500000,2,0.0,0.0,5,1998,1,9,29,15,13,0.004660054964750866,0.0004779543553590632
1.0,10000,1,1,2022,1800000,2,0.0,1.0,5,1493,13,9,22,11,14,0.01135141593977775,0.0003584657665192974
